,indice,page_number,line_number,text,text_type,speaker,time_added
897,2071,87,2,What is Elevation Mechanics for?,q,MR. LIEBESMAN,start_answer
898,2072,87,3,"Our website design, redesign and...",a,THE WITNESS,start_question
899,2073,87,4,"The next one is ""WritingWorks."" What's that for?",q,MR. LIEBESMAN,start_answer
900,2075,87,6,"That's a gentleman, Matt Cordis, who writes for grants.  And we hired him to file a grant for the Sault Tribe portfolio.",a,THE WITNESS,start_question
901,2078,87,9,The which portfolio?,q,MR. LIEBESMAN,start_answer
902,2079,87,10,Sault Tribe.,a,THE WITNESS,start_question
903,2080,87,11,Okay.,q,MR. LIEBESMAN,start_answer
904,2081,87,12,The one we spoke about in the UP.,a,THE WITNESS,start_question
905,2082,87,13,"The next one is a wire transfer to Daniel in the amount of $13,000.  Is that compensation to him?",q,MR. LIEBESMAN,start_answer
906,2085,87,16,Yes.,a,THE WITNESS,start_question
907,2086,87,17,"And if you look down, there's to -- on May 22nd, there is a wire to you again at Chase in the amount of $10,000.  Do you see that?",q,MR. LIEBESMAN,start_answer
908,2090,87,21,Yes.,a,THE WITNESS,start_question
909,2091,87,22,And what's that for?,q,MR. LIEBESMAN,start_answer
910,2092,87,23,I'm not sure.,a,THE WITNESS,start_question
911,2093,87,24,Then it looks like -- does Gusto -- I'm looking at the withdrawals just below that.  Does Gusto then get involved to provide payroll services to CEN?,q,MR. LIEBESMAN,start_answer
912,2098,88,4,Yes.,a,THE WITNESS,start_question
913,2099,88,5,"So the payments that we saw being made to Daniel out of CEN's account, why hadn't that been done through Gusto?",q,MR. LIEBESMAN,start_answer
914,2102,88,8,"We didn't have money in the company to actually satisfy payroll, so we didn't start payroll.",a,THE WITNESS,start_question
915,2105,88,11,"Then towards the middle of the page, May 31, there is another transfer to you in the amount of $25,000; correct?",q,MR. LIEBESMAN,start_answer
916,2108,88,14,Yes.,a,THE WITNESS,start_question
917,2109,88,15,What was that for?,q,MR. LIEBESMAN,start_answer
918,2110,88,16,"I believe that was to repay this loan.  I think that $25,000 was kicked back. I think there was something off with the transaction.",a,THE WITNESS,start_question
919,2114,88,20,Yeah.  What was kicked back was the one to your mother-in-law.,q,MR. LIEBESMAN,start_answer
920,2116,88,22,Oh.  Is that the one that -- there was some complication around that whole issue.,a,THE WITNESS,start_question
921,2120,89,1,"Right.  From this, it look like on May 31, there is a transfer to you in the amount of 25,000 and then a transfer to Eileen Weisman in the amount of 25-5?",q,MR. LIEBESMAN,start_answer
922,2124,89,5,Right.  That's the interest.,a,THE WITNESS,start_question
923,2125,89,6,The additional 500 being interest?,q,MR. LIEBESMAN,start_answer
924,2126,89,7,Yes.,a,THE WITNESS,start_question
925,2127,89,8,"And we'll see that that's what gets kicked back.  I think that's the next statement. And then back to the debit card withdrawals, page 6.  So there's an entry dated May 20th for $149 to Restore Cryothera.  That's a medical spa; correct?",q,MR. LIEBESMAN,start_answer
926,2134,89,15,Yes.,a,THE WITNESS,start_question
927,2135,89,16,What was that payment for?,q,MR. LIEBESMAN,start_answer
928,2136,89,17,"I was having a lot of lower back pain from sitting at the -- you know, at my desk all day and working.  And so I went to this place hoping they'd give me some therapy around, around that, so...",a,THE WITNESS,start_question
929,2141,89,22,Was it for a massage?,q,MR. LIEBESMAN,start_answer
930,2142,89,23,No.  It was for that cold -- it's like a frozen treatment.  It's supposed to shock your muscles.  It's like low temperature.  Real cold.,a,THE WITNESS,start_question
931,2147,90,3,Did it work?,q,MR. LIEBESMAN,start_answer
932,2148,90,4,"A bit, but not -- it was temporary. It worked for about a week or two, but it came back from sitting down so much.",a,THE WITNESS,start_question
933,2151,90,7,"The payments to DEVEX towards the bottom there, May 21st, what were those payments for?  There's three.",q,MR. LIEBESMAN,start_answer
934,2154,90,10,"Software development.  There's probably -- oh.  Those are back pay that we owed them, invoices.",a,THE WITNESS,start_question
935,2157,90,13,There are a number of these debit card uses at like Chick-fil-A.  Is that just you grabbing lunch?,q,MR. LIEBESMAN,start_answer
936,2160,90,16,"Yeah, meetings.  There happens to be a Chic-fil-A in the mall, so I do meetings at the mall with various people.  And you get to go to Chick-fil-A if you go with me.",a,THE WITNESS,start_question
937,2164,90,20,You've been handed a document marked JA 30.  It's a Bank of America statement for CEN for the month of June 2019.,q,MR. LIEBESMAN,start_answer
938,2167,90,23,Yes.,a,THE WITNESS,start_question
939,2168,90,24,"So according to this, you begin the month of June with $71,124.96 in the account, and you end the month with $4,395.10; correct?",q,MR. LIEBESMAN,start_answer
940,2173,91,4,Correct.,a,THE WITNESS,start_question
941,2174,91,5,"So if you'll look at page 3 at the very top, deposits, it shows the reversal of the wire to your mother-in-law; correct?",q,MR. LIEBESMAN,start_answer
942,2177,91,8,Yes.,a,THE WITNESS,start_question
943,2178,91,9,And so that money comes back into the CEN account; right?,q,MR. LIEBESMAN,start_answer
944,2180,91,11,Correct.,a,THE WITNESS,start_question
945,2181,91,12,What was the reason for the reversal?  Was it a bank error?  Was it a decision on your part to recall it?,q,MR. LIEBESMAN,start_answer
946,2184,91,15,"No, it was, I believe I had used the ACH routing number versus the wire number, so it was an error in what I did to effectuate this transfer.  So I was not aware of this.  So I made the mistake.  And so they took awhile, but they basically sent me back the money and then I sent it back again.",a,THE WITNESS,start_question
947,2192,91,23,"All right.  If you look under withdrawals on this page -- well, there is another payment to Bucceri and Srinergy; correct?",q,MR. LIEBESMAN,start_answer
948,2197,92,3,Yes.,a,THE WITNESS,start_question
949,2198,92,4,And then another payment to the Texas IOLTA Trust Account.  That's to the bankruptcy lawyer?,q,MR. LIEBESMAN,start_answer
950,2201,92,7,Yes.,a,THE WITNESS,start_question
951,2202,92,8,"And then on June 7th, there are two transfers going out of the account, and all it says is -- it looks like it's another Bank of America checking account, possibly. It says, for the first one, ""CHK 219"" in the amount of ""10,000,"" and then the next one, the same day, ""CHK 206 for $20,000.""  What accounts are those that the money is being transferred to?",q,MR. LIEBESMAN,start_answer
952,2211,92,17,"One is an operating account, and the other one I think is a savings account.",a,THE WITNESS,start_question
953,2213,92,19,But for whom?,q,MR. LIEBESMAN,start_answer
954,2214,92,20,"For Clean Energy Nexus.  I want to start putting money into a payroll account, and that way we don't have delays in payroll, but...  It's going to take awhile to build that up, so we're just starting slowly.",a,THE WITNESS,start_question
955,2221,93,2,"So besides this account that ends in 8911, CEN has two other bank accounts at Bank of America?",q,MR. LIEBESMAN,start_answer
956,2224,93,5,I think we have just one now.  One of them was closed for inactivity.  Yes.,a,THE WITNESS,start_question
957,2226,93,7,You have one other account?,q,MR. LIEBESMAN,start_answer
958,2227,93,8,One other.,a,THE WITNESS,start_question
959,2228,93,9,So you're saying 219 and 206 are both CEN accounts?,q,MR. LIEBESMAN,start_answer
960,2230,93,11,Yes.,a,THE WITNESS,start_question
961,2231,93,12,Do you remember which one is the operating and which one was the savings?,q,MR. LIEBESMAN,start_answer
962,2233,93,14,"I don't.  I would guess the bigger one, the $20,000 probably was to operations, but I'm guessing.",a,THE WITNESS,start_question
963,2236,93,17,Do you know which one was closed for inactivity?,q,MR. LIEBESMAN,start_answer
964,2238,93,19,I don't.,a,THE WITNESS,start_question
965,2239,93,20,"Was it the savings, not the operating one?",q,MR. LIEBESMAN,start_answer
966,2241,93,22,Yes.,a,THE WITNESS,start_question
967,2242,93,23,You just don't know which number was which?,q,MR. LIEBESMAN,start_answer
968,2245,94,1,Correct.,a,THE WITNESS,start_question
969,2246,94,2,"So on June 7th, money is transferred to those two accounts in the amount of 10 and 20,000?",q,MR. LIEBESMAN,start_answer
970,2249,94,5,Mm-hmm.,a,THE WITNESS,start_question
971,2250,94,6,"And then if you'll go back to the top of that page, on June 10th and 11th, money is transferred from those accounts back into this account that we're looking at.",q,MR. LIEBESMAN,start_answer
972,2255,94,11,Hmm.  Yes.,a,THE WITNESS,start_question
973,2256,94,12,"So on June 7, you transfer out 20,000, but on June 10 and 11, the 20,000 comes right back into this account; correct?",q,MR. LIEBESMAN,start_answer
974,2259,94,15,Yes.,a,THE WITNESS,start_question
975,2260,94,16,Why was that done?,q,MR. LIEBESMAN,start_answer
976,2261,94,17,I imagine to pay bills.  I don't know.,a,THE WITNESS,start_question
977,2263,94,19,"And then the same question for the 10,000 from account number 219 that was paid out on June 7th.  On June 11th, that same amount comes right back into this account. Correct?",q,MR. LIEBESMAN,start_answer
978,2268,94,24,Yes.,a,THE WITNESS,start_chat
979,2270,95,1,"The DVD is about to end, so let's just take a break so they can take care of that.",side_chat,MR. LIEBESMAN,start_chat
980,2273,95,4,Off the record at 12:16.,side_chat,THE VIDEOGRAPHER,symbols
981,2275,95,6,--  --  --  --,symbols,,start_chat
982,2276,95,7,We are on the record at 12:26.  This is DVD No. 2 of Joaquin Altenberg's deposition.,side_chat,THE VIDEOGRAPHER,start_question
983,2280,95,11,"Okay.  Again, we're looking at the June 2019 bank statement for CEN.  Under withdrawals, where we left off, there are two to Gusto on June 11th.  Is that now indicative of Gusto taking over payroll services for the company?",q,MR. LIEBESMAN,start_answer
984,2286,95,17,Yes.,a,THE WITNESS,start_question
985,2287,95,18,"And then if you go back up to deposits, the next day, June 12, it looks like CEN was refunded the 20,000 paid to Zhonli Energy?",q,MR. LIEBESMAN,start_answer
986,2291,95,22,Yes.,a,THE WITNESS,start_question
987,2292,95,23,What was the purpose of that refund?,q,MR. LIEBESMAN,start_answer
988,2293,95,24,"They canceled the order, our order.",a,THE WITNESS,start_question
989,2295,96,1,Why did they cancel your order?,q,MR. LIEBESMAN,start_answer
990,2296,96,2,Welcome to doing business with the Chinese.  They got a better offer.  They've been doing that all year.  Everybody has been having a terrible time with canceled orders.  We weren't the only one. Everybody's order got canceled.,a,THE WITNESS,start_question
991,2302,96,8,"And then if you look at the bottom entry on that page for withdrawals, on June 12, there is a wire out to Eileen Weisman, your mother-in-law, for 15,000; right?",q,MR. LIEBESMAN,start_answer
992,2306,96,12,Yes.,a,THE WITNESS,start_question
993,2307,96,13,"And then if you turn the page, on June 17, there is another one to her in the amount of 10,500.  Do you see that?  The very top of the page.",q,MR. LIEBESMAN,start_answer
994,2311,96,17,"Oh, yes.",a,THE WITNESS,start_question
995,2312,96,18,4.,q,MR. LIEBESMAN,start_answer
996,2313,96,19,Yes.,a,THE WITNESS,start_question
997,2314,96,20,"Your mother-in-law loaned the company 25,000, the company repaid her 25-5, but because of the mistake, that was returned.  So it looks like you ended up paying her the 25-5 in two separate wires one on June 12 and one on June 17; right?",q,MR. LIEBESMAN,start_answer
998,2321,97,2,Yes.,a,THE WITNESS,start_question
999,2322,97,3,Totaling the 25-5?,q,MR. LIEBESMAN,start_answer
1000,2323,97,4,Yes.,a,THE WITNESS,start_question
1001,2324,97,5,Why were they done by separate wires?,q,MR. LIEBESMAN,start_answer
1002,2326,97,7,I don't recall.  I don't know.,a,THE WITNESS,start_question
1003,2327,97,8,"And then on page 4 still, there is another withdrawal to Blue Cross/Blue Shield Health on June 18th.",q,MR. LIEBESMAN,start_answer
1004,2330,97,11,Yes.,a,THE WITNESS,start_question
1005,2331,97,12,What's that payment for?,q,MR. LIEBESMAN,start_answer
1006,2332,97,13,Insurance for Daniel and myself.,a,THE WITNESS,start_question
1007,2333,97,14,Anyone else or just the two of you?,q,MR. LIEBESMAN,start_answer
1008,2334,97,15,Just the two of us.,a,THE WITNESS,start_question
1009,2335,97,16,For what period of time?,q,MR. LIEBESMAN,start_answer
1010,2336,97,17,"Going forward from that month, June.",a,THE WITNESS,start_question
1011,2337,97,18,So CEN is providing Daniel Gonzalez healthcare coverage?,q,MR. LIEBESMAN,start_answer
1012,2339,97,20,Yes.,a,THE WITNESS,start_question
1013,2340,97,21,"As far as the debit card, we've talked about what some of the vendors are. Energy Toolbase on June 7th for $150. What's Energy Toolbase?",q,MR. LIEBESMAN,start_answer
1014,2345,98,1,"That's another subscription software tool to analyze bills for the client, for the host site, and come up with an analysis that relates -- this technology in conjunction with Helioscope technology, they bolt into each other, and you can then take your design and the bill side and match them up with the offset of energy production to the facility.",a,THE WITNESS,start_question
1015,2354,98,10,"Then if you'd look at page 5, there's another charge at Restore Cryothera. Is that you making another attempt at that treatment?",q,MR. LIEBESMAN,start_answer
1016,2358,98,14,"Yeah.  No, I don't think it was -- it was on a -- I signed up for a rolling program for treatment series.  So some discount they're offering to get a certain number of treatments.  And it bills over the month.",a,THE WITNESS,start_question
1017,2364,98,20,And that treatment was for you personally?,q,MR. LIEBESMAN,start_answer
1018,2366,98,22,Yeah.,a,THE WITNESS,start_question
1019,2367,98,23,"Just below that, there are some charges using the card at -- in Cabo.",q,MR. LIEBESMAN,start_answer
1020,2370,99,1,Yes.,a,THE WITNESS,start_question
1021,2371,99,2,Were you in Cabo?,q,MR. LIEBESMAN,start_answer
1022,2372,99,3,Yes.,a,THE WITNESS,start_question
1023,2373,99,4,Was that vacation or business?,q,MR. LIEBESMAN,start_answer
1024,2374,99,5,"No, that was business.",a,THE WITNESS,start_question
1025,2375,99,6,What was the business in Cabo?,q,MR. LIEBESMAN,start_answer
1026,2376,99,7,"I was looking at a power plant there that, in development, that needs some development capital and some development expertise to finish.",a,THE WITNESS,start_question
1027,2380,99,11,"You've been handed a document marked JA 31.  It's a Bank of America bank statement for CEN for the month of July 2019.  And we see that you -- the account starts the month with $4,395.10, and it ends at the end of July with $68.70; is that correct?",q,MR. LIEBESMAN,start_answer
1028,2387,99,18,Yes.,a,THE WITNESS,start_question
1029,2388,99,19,"If you'll look at page 3, there are a number of deposits that -- it says, ""Bank of America Mobile.""  What deposits are those?  How are those being made?",q,MR. LIEBESMAN,start_answer
1030,2392,99,23,They must be checks deposited into the account.,a,THE WITNESS,start_question
1031,2395,100,1,Do you use your phone?  Do you take pictures of checks to deposit?,q,MR. LIEBESMAN,start_answer
1032,2397,100,3,"Oh, yeah.  I do actually do that, yes.",a,THE WITNESS,start_question
1033,2399,100,5,And do you know what those payments -- who they're from?,q,MR. LIEBESMAN,start_answer
1034,2401,100,7,They're probably loans from my inlaws.,a,THE WITNESS,start_question
1035,2403,100,9,Was there a new loan agreement or it's just a small amount --,q,MR. LIEBESMAN,start_answer
1036,2405,100,11,I think these were just small amounts.,a,THE WITNESS,start_question
1037,2407,100,13,Why did you need these amounts from your inlaws?,q,MR. LIEBESMAN,start_answer
1038,2409,100,15,The company was low on money.,a,THE WITNESS,start_question
1039,2410,100,16,"On July 1, there is a wire transfer to you in your USAA account in the amount of $2,000; correct?",q,MR. LIEBESMAN,start_answer
1040,2413,100,19,Yes.,a,THE WITNESS,start_question
1041,2414,100,20,What was that money for?,q,MR. LIEBESMAN,start_answer
1042,2415,100,21,I would guess living expenses.,a,THE WITNESS,start_question
1043,2416,100,22,"And then on July 9, there is another transfer to you that's the same account in the amount of $2,000 again; correct?",q,MR. LIEBESMAN,start_answer
1044,2420,101,1,Yes.,a,THE WITNESS,start_question
1045,2421,101,2,"So this is money, basically, that you you've got loans from your inlaws, as we've looked at above, and then you were wiring yourself $2,000 twice.",q,MR. LIEBESMAN,start_chat
1046,2425,101,6,Objection to form.,side_chat,MS. BROOKS,start_question
1047,2426,101,7,Correct?,q,MR. LIEBESMAN,start_answer
1048,2427,101,8,Yes.,a,THE WITNESS,start_question
1049,2428,101,9,"Then after we see those two wire transfers to you on July 1 and July 9, there are a few Zelle transfers to Alison Altenberg.  Do you see those?",q,MR. LIEBESMAN,start_answer
1050,2432,101,13,Yes.,a,THE WITNESS,start_question
1051,2433,101,14,What was the purpose for those transfers to Alison Altenberg?,q,MR. LIEBESMAN,start_answer
1052,2435,101,16,"We did not issue a salary, a payment, so this is in lieu of that.  Just basically reimbursing myself for salary expenses unpaid.",a,THE WITNESS,start_question
1053,2439,101,20,"But it says it's to Alison Altenberg, your wife; right?",q,MR. LIEBESMAN,start_answer
1054,2441,101,22,"My wife carries the purse. Everything goes to our joint account.  So, yes, it says to her, but it's actually to that USAA account.",a,THE WITNESS,start_question
1055,2446,102,2,Who initiated that transfer?,q,MR. LIEBESMAN,start_answer
1056,2447,102,3,I did.,a,THE WITNESS,start_question
1057,2448,102,4,"And if you turn to page 4, there are a few more transfers.",q,MR. LIEBESMAN,start_answer
1058,2450,102,6,"Yeah.  They're all small amounts, but, yes.",a,THE WITNESS,start_question
1059,2452,102,8,"All right.  Then there's a new account, card account number.  Is that the new card that you testified about earlier?",q,MR. LIEBESMAN,start_answer
1060,2455,102,11,"Yes, that's the one that was -- the prior one was compromised, so they issued me a new one.",a,THE WITNESS,start_question
1061,2458,102,14,"I'm handing you a document marked JA 32.  It is a printout of CEN's bank statement from Bank of America for -- well, it covers a good part of July, but it also covers from the beginning of August until, it looks like, August 5th, 2019.  You printed this out?",q,MR. LIEBESMAN,start_answer
1062,2465,102,21,Yes.,a,THE WITNESS,start_question
1063,2466,102,22,"If you'll look at page 2, and I'm only looking at the August entries, the first entry on August 2nd is a transfer to CEN in the amount of $180,000.",q,MR. LIEBESMAN,start_answer
1064,2471,103,2,Correct.,a,THE WITNESS,start_question
1065,2472,103,3,"From account number 219.  Does that help you figure out what account 219 was then, whether it was the operating or savings?",q,MR. LIEBESMAN,start_answer
1066,2476,103,7,Yes.,a,THE WITNESS,start_question
1067,2477,103,8,So 219 was the operating account?,q,MR. LIEBESMAN,start_answer
1068,2478,103,9,219 is the operating account related to CEN Juncos Solar.,a,THE WITNESS,start_question
1069,2480,103,11,So it's Juncos Solar?,q,MR. LIEBESMAN,start_answer
1070,2481,103,12,"CEN Juncos Solar, yes.",a,THE WITNESS,start_question
1071,2482,103,13,"All right.  So then on August 2nd, $180,000 is transferred to CEN from CEN Juncos Solar; correct?",q,MR. LIEBESMAN,start_answer
1072,2485,103,16,Correct.,a,THE WITNESS,start_question
1073,2486,103,17,What was the purpose of that transfer?,q,MR. LIEBESMAN,start_answer
1074,2488,103,19,Meaning why did we pay?  It's payments owed.,a,THE WITNESS,start_question
1075,2490,103,21,Payments owed to CEN by CEN Juncos?,q,MR. LIEBESMAN,start_answer
1076,2491,103,22,"Clean Energy Nexus, correct.",a,THE WITNESS,start_question
1077,2492,103,23,"How did you come up with that amount, $180,000 even?",q,MR. LIEBESMAN,start_answer
1078,2495,104,1,It's a partial payment.  It's basically what we could afford to pay ourselves of the fees we're owed.,a,THE WITNESS,start_question
1079,2498,104,4,Were there any payments made to CEN Juncos Solar's bank account that came from a source other than CEN's bank account?,q,MR. LIEBESMAN,start_answer
1080,2501,104,7,Yes.,a,THE WITNESS,start_question
1081,2502,104,8,And who paid money to CEN Juncos Solar's bank account?,q,MR. LIEBESMAN,start_answer
1082,2504,104,10,REA.,a,THE WITNESS,start_question
1083,2505,104,11,"So we saw one payment from REA in the amount of over $500,000.  There were more payments made?",q,MR. LIEBESMAN,start_answer
1084,2508,104,14,Yes.,a,THE WITNESS,start_question
1085,2509,104,15,And those went directly to CEN Juncos Solar?,q,MR. LIEBESMAN,start_answer
1086,2511,104,17,"Those will continue, yes.",a,THE WITNESS,start_question
1087,2512,104,18,"Then if you look at page 1, on August 2nd, at the bottom, there is a transfer to Daniel Gonzalez in the amount of $5,000.",q,MR. LIEBESMAN,start_answer
1088,2516,104,22,Yes.,a,THE WITNESS,start_question
1089,2517,104,23,What was that for?,q,MR. LIEBESMAN,start_answer
1090,2518,104,24,"Unpaid salary.  We didn't pay salaries in July.  So he was getting desperate for money, so I wired him some money.",a,THE WITNESS,start_question
1091,2523,105,4,Was -- why wasn't this run through Gusto?,q,MR. LIEBESMAN,start_answer
1092,2525,105,6,"Because Gusto charges a fee and takes out the taxes, so it would have been more money than we could afford to pay him at the time.",a,THE WITNESS,start_question
1093,2529,105,10,But this was compensation to Mr. Gonzalez?,q,MR. LIEBESMAN,start_answer
1094,2531,105,12,Correct.,a,THE WITNESS,start_question
1095,2532,105,13,"All right.  Then there are a few wire transfers.  On August 2nd, there's three of them.  And I had asked because it wasn't showing on this document for the full description.  And I believe you provided that as well; correct?",q,MR. LIEBESMAN,start_answer
1096,2538,105,19,Yes.,a,THE WITNESS,start_question
1097,2539,105,20,"So just to speed this up.  I'm going to hand you the three at the same time.  I'm handing you JA 33, JA 34, JA 35. All right.  So if you'll look at JA 33, it shows that there was a wire transfer in the amount of $2500 on August 2nd to the Texas IOLTA Trust Account. Is that the bankruptcy lawyer again?",q,MR. LIEBESMAN,start_answer
1098,2548,106,4,Yes.,a,THE WITNESS,start_question
1099,2549,106,5,"And then JA 34 shows a transfer on August 2nd as well, $75,000 to Andrea's firm; correct?",q,MR. LIEBESMAN,start_answer
1100,2552,106,8,Correct.,a,THE WITNESS,start_question
1101,2553,106,9,And this was the second retainer payment that you made to the firm?,q,MR. LIEBESMAN,start_answer
1102,2555,106,11,Correct.,a,THE WITNESS,start_question
1103,2556,106,12,"So in the retainer agreement, I recall it being another $50,000 that was supposed to be paid by early June, that that wasn't paid and that became this $75,000 payment?",q,MR. LIEBESMAN,start_answer
1104,2561,106,17,Correct.,a,THE WITNESS,start_question
1105,2562,106,18,"Why was that payment that we're looking at, that $75,000 payment, why was that paid out of the CEN account?",q,MR. LIEBESMAN,start_answer
1106,2565,106,21,It shouldn't have been.,a,THE WITNESS,start_question
1107,2566,106,22,"And then if you'll look at JA 35, it shows that on the same day, you also wire transferred to yourself $50,000 to your USAA account; correct?",q,MR. LIEBESMAN,start_answer
1108,2571,107,2,Correct.,a,THE WITNESS,start_question
1109,2572,107,3,"And what was that $50,000 transfer for?",q,MR. LIEBESMAN,start_answer
1110,2574,107,5,"Just personal expenses, back pay. It was all personal debts and so forth.",a,THE WITNESS,start_question
1111,2576,107,7,"Back to the printout for the August -- we're almost done.  So also on August 2nd, there is a transfer to a law firm, Culhane Meadows.",q,MR. LIEBESMAN,start_answer
1112,2580,107,11,"Culhane Meadows, yes.",a,THE WITNESS,start_question
1113,2581,107,12,What services did that law FIRM provide to CEN?,q,MR. LIEBESMAN,start_answer
1114,2583,107,14,"Legal services around the projects. They're the attorney there, Scott Gerhardt, is a former Sun -- not Sun Power, First Solar attorney.  And he locked in Culhane and is providing legal services to us now.",a,THE WITNESS,start_question
1115,2588,107,19,"The one right above it, PayPal KingMi, purchase for $2,000?",q,MR. LIEBESMAN,start_answer
1116,2590,107,21,That's to Daniel.,a,THE WITNESS,start_question
1117,2591,107,22,What is that?  That's lighting or something?,q,MR. LIEBESMAN,start_answer
1118,2593,107,24,That's his name.  I don't know. King Mishmosh or some silliness.  I don't know.  That's his own personal account.,a,THE WITNESS,start_question
1119,2597,108,3,So that's a payment to Daniel?,q,MR. LIEBESMAN,start_answer
1120,2598,108,4,Correct.,a,THE WITNESS,start_question
1121,2599,108,5,As compensation?,q,MR. LIEBESMAN,start_answer
1122,2600,108,6,Yes.,a,THE WITNESS,start_question
1123,2601,108,7,So is it the plan to use Gusto going forward or not?,q,MR. LIEBESMAN,start_answer
1124,2603,108,9,"Yes, we're back on track.  As you see up top, we're going back and repaying back pay.",a,THE WITNESS,start_chat
1125,2606,108,12,"Just give me a minute, I think.  I've been bypassing things so we can get done and you can get out of here.",side_chat,MR. LIEBESMAN,start_chat
1126,2610,108,16,Thank you.,side_chat,THE WITNESS,start_chat
1127,2611,108,17,"Give me a minute, all right?",side_chat,MR. LIEBESMAN,start_chat
1128,2613,108,19,Do you want to go off the record?,side_chat,THE COURT REPORTER,start_chat
1129,2615,108,21,You might as well go off the record.,side_chat,MR. LIEBESMAN,start_chat
1130,2617,108,23,Off the record at 12:47.,side_chat,THE VIDEOGRAPHER,start_chat
1131,2620,109,1,No further questions.,side_chat,MR. LIEBESMAN,start_chat
1132,2622,109,3,Do counsel want to order a transcript?,side_chat,THE COURT REPORTER,start_chat
1133,2624,109,5,Read and sign. Thank you.  Electronic.,side_chat,MS. BROOKS,start_chat
1134,2626,109,7,Electronic.,side_chat,MR. LIEBESMAN,symbols
1135,2627,109,8,"--  --  --  -- I N D E X WITNESS:  JOAQUIN ALTENBERG           PAGE E X H I B I T S JA DEPOSITION EXHIBITS NO.                                   MARKED Exhibit 25  Document titled ""Get to NTP in 90 Days""......................     3 Exhibit 26 Document titled ""Our Proven Process"".............................     3 Exhibit 27  Document stamped Altenberg 513 through 539......................     3 Exhibit 28  Document stamped Altenberg 494 through 503......................     3 Exhibit 29  Document stamped Altenberg 486 through 493......................     3 Exhibit 30  Clean Energy Nexus, LLC bank account statement for June 1, 2019 to June 30, 2019........     3 Exhibit 31 Clean Energy Nexus, LLC bank account statement for July 1, 2019 to July 31, 2019........     3 E X H I B I T S JA DEPOSITION EXHIBITS NO.                                   MARKED Exhibit 32  Document titled ""CEN Checking Account: Account Activity"" for 7/1/2019 - 8/2/2019..............     3 Exhibit 33  Document showing ""CEN Checking Account: Account Activity, Post Date:  8/2/2019, Texas IOLTA Trust Account"".............................     3 Exhibit 34  Document showing ""Bank of America Online Banking, CEN Checking Account: Account Activity, Post Date: 8/2/2019, David Wilks................     3 Exhibit 35  Document showing Bank of America Online Banking, CEN Checking Account: Account Activity, Post Date: 8/2/2019, Joaquin Altenberg..........     3 READING AND SIGNING INSTRUCTIONS - PAGE 108 ERRATA SHEET/WITNESS' SIGNATURE - PAGE 109 CERTIFICATE OF REPORTER - PAGE 110 READING AND SIGNING INSTRUCTIONS After reading the transcript of your deposition, please note any change or correction and the reason therefor on the errata sheet that appears on the following page. DO NOT MAKE ANY MARKS OR NOTATIONS ON THE TRANSCRIPT ITSELF.  Please sign and date the errata sheet and return it to our office at the address indicated below.  Our office will distribute copies of the executed errata sheet to all counsel.  If necessary, you can make additional copies of the errata sheet. Rule 30(e) governing this procedure provides the deposition may be filed as transcribed if you do not return a signed errata sheet within 30 days. RETURN ORIGINAL ERRATA SHEET TO: Wilcox & Fetzer, Ltd. 1330 King Street, Wilmington, DE  19801 depos@wilfet.com - 302-655-0477 DEPONENT:  JOAQUIN ALTENBERG CASE:    HOMF II Investment Corp., et al., PAGE/LINE/   CHANGE OR CORRECTION AND REASON",symbols,,symbols
1136,2727,113,5,----/----/----------------------------------,symbols,,symbols
1137,2728,113,6,----/----/----------------------------------,symbols,,symbols
1138,2729,113,7,----/----/----------------------------------,symbols,,symbols
1139,2730,113,8,----/----/----------------------------------,symbols,,symbols
1140,2731,113,9,----/----/----------------------------------,symbols,,symbols
1141,2732,113,10,----/----/----------------------------------,symbols,,symbols
1142,2733,113,11,----/----/----------------------------------,symbols,,symbols
1143,2734,113,12,----/----/----------------------------------,symbols,,symbols
1144,2735,113,13,----/----/----------------------------------,symbols,,symbols
1145,2736,113,14,----/----/----------------------------------,symbols,,symbols
1146,2737,113,15,----/----/----------------------------------,symbols,,symbols
1147,2738,113,16,----/----/----------------------------------,symbols,,symbols
1148,2739,113,17,----/----/----------------------------------,symbols,,symbols
1149,2740,113,18,----/----/----------------------------------,symbols,,symbols
1150,2741,113,19,"----/----/---------------------------------- deposition and, except for any corrections to the transcript as an accurate record of Signature of Deponent State of Delaware  )",symbols,,symbols
1151,2753,114,2,") I, Lucinda M. Reeder, Registered hereby certify that there came before me on JOAQUIN ALTENBERG, who was duly sworn by me respective parties; that the questions asked taken down by me in Stenotype notes and computer-aided transcription and computer is a true and correct transcript of the witness. I further certify that I am not party, or otherwise interested in the event",symbols,,end
